"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"19798",7424,0,0.005642787,361,361,16,16,21,2048,11,48615896,100086528,33362176,1042568,78192600,54562083,17315807,22936496,2085136,3127704,1042568,48601015,2800965140,130321,99.936729,1.609393,0.900455,66.545594,22.181865,44.119346,22.181865,22.181865,66.545594,62.962491,100,100,1.835823,75,36.985535,1.136364,1.000101,2,2,26064200,2085347,6255408,2085136,8294599,12510916,4170277,1109.093239,88.736438,66.546126,22.181891,2720433,2085136,35134642,33362312,1100951808,33362176,0,0,0,0,0,7,4,1,71877890,567156992,0,700605696,33362176,934140928,266897408,0,0,5.897376,0,6.647121
"9544",5120,0,0.001359193,179,179,16,16,21,2048,11,11733350,24607488,8202496,256328,19224600,13408528,4256642,5639216,512656,768984,256328,11711607,674484546,32041,99.732907,1.642846,0.900422,67.015747,22.338582,24.13591,22.338582,22.338582,67.015747,62.956968,100,100,1.873337,75,37.739603,1.136364,1.001285,2,2,6408200,513315,1537968,512656,1107807,3076082,1025313,1116.929119,89.469191,67.018928,22.338604,668332,512656,8626040,8203376,270682368,8202496,0,0,0,0,0,7,3,1,17665170,139442432,0,172252416,8202496,229669888,65619968,0,0,6.007679,0,7.292145
"12889",5888,0,0.000613565,120,120,16,16,21,2048,11,5308206,11059200,3686400,115200,8640000,6028869,1913001,2534400,230400,345600,115200,5272272,302816684,14400,99.406297,1.63739,0.897331,66.714378,22.238126,22.609678,22.238126,22.238126,66.714378,62.957073,100,100,1.867623,75,37.627132,1.136364,1.001263,2,2,2880000,230691,691200,230400,468499,1382468,460805,1111.906305,89.064853,66.71766,22.238367,300345,230400,3877476,3686806,121651200,3686400,0,0,0,0,0,7,3,1,7941870,62668800,0,77414400,3686400,103219200,29491200,0,0,5.968118,0,7.175986
"22009",7680,0,0.000460798,104,104,16,16,21,2048,11,3999632,8306688,2768896,86528,6489600,4531072,1437145,1903616,173056,259584,86528,3968388,227846102,10816,99.218828,1.635324,0.897298,66.587102,22.195701,22.84821,22.195701,22.195701,66.587102,62.959433,100,100,1.866088,75,37.598497,1.136364,1.000757,2,2,2163200,173187,519168,173056,356287,1038402,346117,1109.785036,88.85001,66.591335,22.196021,225700,173056,2915318,2769018,91373568,2768896,0,0,0,0,0,7,3,1,5968217,47071232,0,58146816,2768896,77529088,22151168,0,0,5.949347,0,7.219611
"9559",5120,0,0.001283482,174,174,16,16,21,2048,11,11071270,23251968,7750656,242208,18165600,12667434,4022054,5328576,484416,726624,242208,11046789,636769936,30276,99.72845,1.645255,0.900065,67.086385,22.362128,23.708774,22.362128,22.362128,67.086385,62.958419,100,100,1.875841,75,37.789097,1.136364,1.000974,2,2,6055200,484888,1453248,484416,1027175,2906572,968841,1118.106424,89.53567,67.08814,22.362336,631623,484416,8151080,7751458,255771648,7750656,0,0,0,0,0,7,3,1,16689488,131761152,0,162763776,7750656,217018368,62005248,0,0,6.01622,0,7.319056
"2323",2560,0,0.000513118,106,106,16,16,21,2048,11,4136584,8629248,2876416,89888,6741600,4704305,1492771,1977536,179776,269664,89888,4104456,236438018,11236,99.279236,1.641582,0.899566,66.790471,22.26349,22.685476,22.26349,22.26349,66.790471,62.957386,100,100,1.872481,75,37.724766,1.136364,1.001196,2,2,2247200,179991,539328,179776,366367,1078818,359553,1113.17451,89.160463,66.800502,22.263552,234232,179776,3025457,2876747,94921728,2876416,0,0,0,0,0,7,3,1,6197076,48899072,0,60404736,2876416,80539648,23011328,0,0,5.975752,0,7.335291
"11782",5632,0,0.000621725,121,121,16,16,21,2048,11,5378688,11244288,3748096,117128,8784600,6128298,1944955,2576816,234256,351384,117128,5348894,308105036,14641,99.446073,1.642321,0.899599,66.885375,22.295125,22.906191,22.295125,22.295125,66.885375,62.957886,100,100,1.872949,75,37.733282,1.136364,1.001089,2,2,2928200,234511,702768,234256,481353,1405606,468521,1114.756252,89.277578,66.888706,22.295553,305767,234256,3942348,3748538,123687168,3748096,0,0,0,0,0,7,3,1,8073253,63717632,0,78710016,3748096,104946688,29984768,0,0,5.988486,0,7.311555
"2281",2560,0,0.000657277,120,120,16,16,21,2048,11,5289184,11059200,3686400,115200,8640000,6027861,1912938,2534400,230400,345600,115200,5256377,302794452,14400,99.434544,1.642812,0.900081,66.937235,22.312412,22.684624,22.312412,22.312412,66.937235,62.957619,100,100,1.873592,75,37.746636,1.136364,1.001146,2,2,2880000,230664,691200,230400,468487,1382556,460809,1115.62059,89.351912,66.944789,22.312848,300251,230400,3877352,3686879,121651200,3686400,0,0,0,0,0,7,3,1,7940799,62668800,0,77414400,3686400,103219200,29491200,0,0,5.989582,0,7.3327
"961",1536,0,1.3504e-05,16,16,16,16,21,2048,11,138472,196608,65536,2048,153600,109414,34042,45056,4096,6144,2048,105037,5802736,256,75.829771,1.462815,0.842582,47.458166,15.819389,16.647821,15.819389,15.819389,47.458166,62.93906,100,100,1.690409,75,34.155215,1.136364,1.005127,2,2,51200,4117,12288,4096,8621,24708,8193,790.969432,63.601976,47.713068,15.82132,5436,4096,70117,65545,2162688,65536,0,0,0,0,0,5,2,1,143456,1114112,0,1376256,65536,1835008,524288,0,0,4.067248,0,6.75715
"17182",6912,0,0.004470249,321,321,16,16,21,2048,11,38450648,79135488,26378496,824328,61824600,43143462,13690515,18135216,1648656,2472984,824328,38428789,2215303106,103041,99.919159,1.609196,0.900064,65.701991,21.900664,42.604583,21.900664,21.900664,65.701991,62.9627,100,100,1.83564,75,36.982445,1.136364,1.000056,2,2,20608200,1648749,4945968,1648656,6414445,9892040,3297321,1095.033184,87.607596,65.702682,21.900723,2150698,1648656,27784000,26378564,870490368,26378496,0,0,0,0,0,7,4,1,56833977,448434432,0,553948416,26378496,738597888,211027968,0,0,5.895615,0,6.644225
"11872",5632,0,0.000352222,91,91,16,16,21,2048,11,3066460,6359808,2119936,66248,4968600,3468079,1100195,1457456,132496,198744,66248,3029024,174187712,8281,98.978333,1.63703,0.898603,66.628413,22.209471,22.708738,22.209471,22.209471,66.628413,62.95983,100,100,1.867619,75,37.62831,1.136364,1.000672,2,2,1656200,132585,397488,132496,270949,795046,265001,1110.473558,88.897559,66.63428,22.210225,172738,132496,2230947,2120100,69957888,2119936,0,0,0,0,0,7,3,1,4568274,36038912,0,44518656,2119936,59358208,16959488,0,0,5.941118,0,7.27642
"20905",7680,0,0.01035,472,472,16,16,21,2048,11,83116926,171098112,57032704,1782272,133670400,93362494,29603973,39209984,3564544,5346816,1782272,83086420,4784253442,222784,99.963297,1.608812,0.899463,65.699805,21.899935,43.846351,21.899935,21.899935,65.699805,62.962704,100,100,1.836286,75,36.999568,1.136364,1.000056,2,2,44556800,3564742,10693632,3564544,14273307,21387434,7129097,1094.996744,87.604605,65.700327,21.899963,4655578,3564544,60169528,57032910,1882079232,57032704,0,0,0,0,0,7,4,1,122966467,969555968,0,1197686784,57032704,1596915712,456261632,0,0,5.896811,0,6.649282
