"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","device","kernel","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","system_memory_write_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","system_memory_write_throughput","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","system_memory_utilization","control.flow_function_unit_utilization","texture_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"17651",2,600,0.000208351,8,128,64,4,31,0,10,7,1,4,3078299,3145728,524288,8192,4223008,4223840,0,0,0,0,0,3008128,170851562,1024,97.231443,1.405071,0.890296,56.246407,0.00916065234375,0.0181890732421875,0.0104945771484375,0.00916065234375,0.0592579716796875,0,92.693237,100,1.40282,515.503906,35.070496,0,0,8.645833,0,1,849920,65536,5,130126,424839,65542,0,600.351562,60.809414,9.381367,750.44043,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,1,2,1,1,1,4223750,8912896,0,32241664,3670016,7340032,79169024,0,0,1.131014,0,1.433881
"43346",2,930,0.000181535,8,128,64,4,31,0,10,7,0,5,3078771,3145728,524288,8192,4223008,4223691,0,0,0,0,0,3009117,170611044,1024,97.813235,1.403404,0.887899,56.196475,0.0091525205078125,0.0181813046875,0.010485958984375,0.0091525205078125,0.0592053662109375,0,92.693237,100,1.404956,515.503906,35.123899,0,0,8.645833,0,0,849920,65536,5,130186,424087,65542,0,0,60.647889,9.373039,749.774414,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,2,1,1,1,4223840,8912896,0,32241664,3670016,7340032,79169024,0,0,1.130841,0,1.436164
"44554",2,950,0.000208736,8,128,64,4,31,0,10,7,0,5,3435131,3145728,524288,8192,4223008,4223840,0,0,0,0,0,3006034,171452036,1024,97.830838,1.404678,0.888355,65.683586,0.01069765234375,0.0212820205078125,0.012255876953125,0.01069765234375,0.069200439453125,0,92.693237,100,1.406645,515.503906,35.166126,0,0,8.645833,0,0,849920,65536,5,130378,424839,65542,0,0,71.012187,10.955399,876.351562,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,2,1,1,1,4223749,8912896,0,32241664,3670016,7340032,79169024,0,0,1.013528,0,1.437948
"48941",2,990,0.000188736,8,128,64,4,31,0,10,7,4,1,3071081,3145728,524288,8192,4223008,4223745,0,0,0,0,0,3009966,171199128,1024,97.344214,1.402886,0.889383,65.790595,0.0107150810546875,0.0213055751953125,0.0121627021484375,0.0107150810546875,0.069313177734375,0,92.693237,100,1.40651,515.503906,35.162747,0,0,8.645833,0,0,849920,65536,5,130310,424079,65542,0,0,71.000635,10.973247,877.779297,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,2,1,1,1,4223840,8912896,0,32241664,3670016,7340032,79169024,0,0,1.133672,0,1.437322
"59155",4,430,0.000351935,8,128,64,4,31,0,10,7,0,5,5218898,6291456,1048576,8192,7581728,7582560,0,0,0,0,0,5120823,297812628,1024,98.040967,1.480568,0.907585,77.714578,0.01265709765625,0.0253394951171875,0.0135442490234375,0.01265709765625,0.0818755986328125,0,92.693237,100,1.480675,925.503906,37.01688,0,0,8.645833,0,0,1699840,131072,5,262406,848231,131078,0,0,83.876112,12.961461,518.43457,280608,280608,1064960,376832,17825792,8388608,0,0,0,0,0,0,2,1,1,1,7582560,17825792,0,62650368,4718592,11010048,138413568,0,0,1.334228,0,1.503887
"109973",8,440,0.000647774,8,128,64,4,31,0,10,7,5,0,9552110,12582912,2097152,8192,14299168,14300000,0,0,0,0,0,9404406,550887624,1024,98.333909,1.522884,0.917127,84.785626,0.013808734375,0.0276315849609375,0.01432791015625,0.013808734375,0.0893252470703125,0,92.693237,100,1.521191,1745.503906,38.029766,0,0,8.645833,0,0,3399680,262144,5,524556,1696839,262150,0,0,91.528118,14.140467,282.802734,378912,378912,1982464,606208,35651584,16777216,0,0,0,0,0,0,3,1,1,1,14299904,35651584,0,123467776,6815744,18350080,256902656,0,0,1.45794,0,1.538657
"97161",4,970,0.000319808,8,128,64,4,31,0,10,7,5,0,5236389,6291456,1048576,8192,7581728,7582560,0,0,0,0,0,5124761,297661132,1024,98.515476,1.481248,0.90835,77.651455,0.01264681640625,0.0253189130859375,0.0135098974609375,0.01264681640625,0.081809095703125,0,92.693237,100,1.482152,925.503906,37.053797,0,0,8.645833,0,0,1699840,131072,5,262406,848967,131078,0,0,83.880703,12.950933,518.012695,280608,280608,1064960,376832,17825792,8388608,0,0,0,0,0,0,2,1,1,1,7582560,17825792,0,62650368,4718592,11010048,138413568,0,0,1.329771,0,1.505375
"120692",8,640,0.00064931,8,128,64,4,31,0,10,7,4,1,9499542,12582912,2097152,8192,14299168,14299899,0,0,0,0,0,9377092,550845592,1024,98.790934,1.519826,0.916728,84.916419,0.0138300361328125,0.0276718359375,0.0143242138671875,0.0138300361328125,0.0894630439453125,0,92.693237,100,1.524982,1745.503906,38.124557,0,0,8.645833,0,0,3399680,262144,5,524511,1696839,262150,0,0,91.669312,14.162281,283.238281,378912,378912,1982464,606208,35651584,16777216,0,0,0,0,0,0,3,1,1,1,14300000,35651584,0,123467776,6815744,18350080,256902656,0,0,1.466008,0,1.542551
"133685",8,820,0.000647326,8,128,64,4,31,0,10,7,1,4,9585195,12582912,2097152,8192,14299168,14300000,0,0,0,0,0,9398198,550991074,1024,98.41273,1.52263,0.916052,84.901645,0.0138276298828125,0.0276701337890625,0.014337810546875,0.0138276298828125,0.0894474775390625,0,92.693237,100,1.525226,1745.503906,38.130653,0,0,8.645833,0,0,3399680,262144,5,524570,1696839,262150,0,0,91.653363,14.159817,283.189453,378912,378912,1982464,606208,35651584,16777216,0,0,0,0,0,0,3,1,1,1,14299907,35651584,0,123467776,6815744,18350080,256902656,0,0,1.452907,0,1.542885
"135226",8,830,0.000554751,8,128,64,4,31,0,10,7,0,5,9506729,12582912,2097152,8192,14299168,14299903,0,0,0,0,0,9387462,550505878,1024,98.677811,1.521232,0.916292,84.800054,0.013811083984375,0.0276392373046875,0.01433076953125,0.013811083984375,0.089340447265625,0,92.693237,100,1.522828,1745.503906,38.070711,0,0,8.645833,0,0,3399680,262144,5,524612,1696839,262150,0,0,91.543693,14.142873,282.850586,378912,378912,1982464,606208,35651584,16777216,0,0,0,0,0,0,3,1,1,1,14299918,35651584,0,123467776,6815744,18350080,256902656,0,0,1.464899,0,1.540362
