"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"30353",3584,3,2.2401e-05,71,1,16,1,26,2180,12,251121,20519,18176,71,42458,46409,9388,9940,3550,1349,1136,199410,1069530,71,80.465592,0.210742,0.083804,3.056958,2.707893,8.634986,4.195328,3.892597,5.58503,6.989124,54.734848,69.565217,0.322593,598,6.903314,2.15,2.14,1.842105,1.0625,21371,7597,2485,1207,7245,4951,3333,203.768984,72.436151,5.900872,3.972451,4970,2911,34605,15975,0,0,0,0,0,0,0,2,1,1,55713,0,0,270510,5680,168270,55735,3774,4.498059,0,0,0.297383
"43429",4096,10,2.2113e-05,101,1,16,1,26,2180,12,256256,29189,25856,101,60398,66703,13971,14140,5050,1919,1616,198936,1541152,101,78.098854,0.296141,0.118607,4.310704,3.818478,12.367521,6.227474,5.489062,7.875611,6.989124,54.734848,69.565217,0.473345,598,10.077798,2.15,2.14,1.842105,1.0625,30401,10807,3535,1717,10468,7007,4946,287.340465,102.144285,8.278489,5.8435,7067,4141,49895,22725,0,0,0,0,0,0,0,2,1,1,80676,0,0,384810,8080,239370,79285,5380,6.356253,0,0,0.455247
"26069",3328,3,2.1665e-05,31,1,16,1,26,2180,12,243399,8959,7936,31,18538,19975,3789,4340,1550,589,496,194398,464306,31,79.925554,0.094873,0.037128,1.357475,1.202469,3.789232,1.843705,1.728549,2.480092,6.989124,54.734848,69.565217,0.141633,598,3.053902,2.15,2.14,1.842105,1.0625,9331,3317,1085,527,3126,2320,1456,90.485795,32.166047,2.812226,1.764914,2170,1271,14806,6975,0,0,0,0,0,0,0,1,1,1,23726,0,0,118110,2480,73470,24335,1556,1.886131,0,0,0.122475
"15058",2560,2,2.6272e-05,154,1,16,1,26,2180,12,276640,44506,39424,154,92092,108574,23284,21560,7700,2926,2464,227104,2564360,154,81.710526,0.406862,0.176431,5.830354,5.164604,19.821054,10.699156,7.424118,10.651996,6.989124,54.734848,69.565217,0.686335,598,14.583223,2.15,2.14,2.578947,1.875,46354,16478,7546,4620,18913,10412,7877,388.636453,138.153158,10.911903,8.255192,10768,6314,82831,34650,0,0,0,0,0,0,0,3,2,1,131927,0,0,586740,12320,364980,120890,12626,13.232202,0,0,0.740944
"40766",4096,5,2.3553e-05,8,1,16,1,26,2180,12,252369,2312,2048,8,4784,5424,1017,1120,400,152,128,124513,124514,8,49.4407,0.037473,0.015625,0.339263,0.300524,1.164529,0.516525,0.432003,0.61983,6.989124,54.734848,69.565217,0.059773,598,1.290544,2.15,2.14,2.578947,1.875,2408,856,392,240,992,958,375,22.614407,8.039008,1.124616,0.44022,560,328,4130,1800,0,0,0,0,0,0,0,1,1,1,6445,0,0,30480,640,18960,6280,621,0.729005,0,0,0.051718
"29893",3584,2,2.1825e-05,61,1,16,1,26,2180,12,251836,17629,15616,61,36478,39555,7816,8540,3050,1159,976,201757,918356,61,80.12397,0.184247,0.072477,2.626085,2.326221,7.377886,3.564409,3.343943,4.797831,6.989124,54.734848,69.565217,0.273499,598,5.869111,2.15,2.14,1.842105,1.0625,18361,6527,2135,1037,6191,4128,2843,175.048126,62.22641,4.919385,3.388036,4270,2501,29458,13725,0,0,0,0,0,0,0,2,1,1,47486,0,0,232410,4880,144570,47885,3147,3.750316,0,0,0.245895
"36033",3840,5,4.6337e-05,223,1,16,1,26,2180,12,480363,64447,57088,223,133354,151165,30753,31220,11150,4237,3568,395212,3663016,223,82.273614,0.371117,0.149197,4.882431,4.324922,15.345108,8.368626,6.217075,8.920151,6.989124,54.734848,69.565217,0.538119,598,11.507621,2.15,2.14,1.842105,1.0625,67123,23861,7805,3791,25319,14966,11825,325.450355,115.691654,9.070456,7.166788,15586,9143,111845,50175,0,0,0,0,0,0,0,2,2,1,181473,0,0,849630,17840,528510,175055,14499,8.787421,0,0,0.638887
"26182",3328,3,2.4705e-05,144,1,16,1,26,2180,12,271557,41616,36864,144,86112,102556,21656,20160,7200,2736,2304,227561,2385752,144,81.799401,0.384619,0.166499,5.573471,4.937054,19.100014,10.368028,7.097016,10.182674,6.989124,54.734848,69.565217,0.656673,598,13.979526,2.15,2.14,2.578947,1.875,43344,15408,7056,4320,17827,9749,7432,371.513334,132.066202,10.44517,7.962714,10069,5904,78560,32400,0,0,0,0,0,0,0,3,2,1,124079,0,0,548640,11520,341280,113040,11987,12.842984,0,0,0.703411
"23053",3072,5,2.5057e-05,167,1,16,1,26,2180,12,286286,48263,42752,167,99866,113281,23688,23380,8350,3173,2672,220931,2740944,167,77.801918,0.446998,0.188102,6.275521,5.558939,19.398035,10.449017,7.990975,11.465312,6.989124,54.734848,69.565217,0.719587,598,15.333175,2.15,2.14,1.842105,1.0625,50267,17869,5845,2839,18648,11295,8752,418.310182,148.701626,11.749293,9.104011,11680,6847,83541,37575,0,0,0,0,0,0,0,3,2,1,136610,0,0,636270,13360,395790,131095,10513,10.93584,0,0,0.796854
"39276",4096,2,2.288e-05,60,1,16,1,26,2180,12,255762,17340,15360,60,35880,41076,8173,8400,3000,1140,960,207016,954328,60,80.675003,0.170795,0.070981,2.499189,2.213814,7.848664,3.613591,3.182358,4.565992,6.989124,54.734848,69.565217,0.276815,598,5.941765,2.15,2.14,2.578947,1.875,18060,6420,2940,1800,6807,4369,2841,166.589528,59.219533,5.037581,3.275753,4199,2460,31330,13500,0,0,0,0,0,0,0,1,1,1,49040,0,0,228600,4800,142200,47100,3953,4.557921,0,0,0.247616
