"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","device","kernel","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","system_memory_write_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","system_memory_write_throughput","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","system_memory_utilization","control.flow_function_unit_utilization","texture_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"1237",1792,0,9.2e-05,36,36,16,16,20,2,7,11,0,0,347040,995328,331776,10368,767232,353030,207360,207360,20736,31104,10368,333211,19219508,1296,95.568343,2.309743,0.903615,45.113587,0.014685412109375,0.013884783203125,0.0150876748046875,0.014685412109375,0.0440562373046875,130.769231,100,100,2.296823,74,41.912004,1.2,1,8,248832,20736,248832,41472,5,39211,124492,41478,360.908699,30.075725,45.141145,15.040038,1.856525,10368,10368,445824,321408,10948608,331776,0,0,0,0,0,8,4,1,1,3,560392,5640192,0,7962624,331776,8626176,1990656,0,0,12.323651,0,2.124885
"7639",4608,0,0.002322,190,190,16,16,20,2,7,11,4,0,9431196,27724800,9241600,288800,21371200,9819718,5776000,5776000,577600,866400,288800,9404783,549934918,36100,99.810093,2.276146,0.913372,51.261488,0.0166866826171875,0.0168703916015625,0.0167143447265625,0.0166866826171875,0.050060046875,130.769231,100,100,2.272431,74,41.456874,1.2,1,8,6931200,577600,6931200,1155200,5,1167918,3465624,1155206,410.091908,34.174326,51.261843,17.087252,0.075732,288800,288800,12418400,8952800,304972800,9241600,0,0,0,0,0,8,5,1,1,3,15595716,157107200,0,221798400,9241600,240281600,55449600,0,0,12.631484,0,2.092372
"9643",5120,0,0.001356,146,146,16,16,20,2,7,11,5,0,5441816,16370688,5456896,170528,12619072,5798469,3410560,3410560,341056,511584,170528,5426138,316584094,21316,99.708661,2.322801,0.911629,52.350956,0.0170413271484375,0.0172762685546875,0.0170746796875,0.0170413271484375,0.05112398046875,130.769231,100,100,2.32218,74,42.364737,1.2,1,8,4092672,341056,4092672,682112,5,691516,2046408,682118,418.807645,34.900637,52.352798,17.450472,0.130983,170528,170528,7332704,5286368,180077568,5456896,0,0,0,0,0,9,5,1,1,3,9209028,92767232,0,130965504,5456896,141879296,32741376,0,0,12.926347,0,2.139199
"11758",5632,0,0.001064,129,129,16,16,20,2,7,11,1,0,4293044,12780288,4260096,133128,9851472,4526869,2662560,2662560,266256,399384,133128,4275734,248657232,16641,99.62456,2.305745,0.911522,52.05534,0.01694509765625,0.0172088310546875,0.0169903154296875,0.01694509765625,0.05083529296875,130.769231,100,100,2.304163,74,42.036227,1.2,1,8,3195072,266256,3195072,532512,5,540800,1597608,532518,416.442724,34.70356,52.057687,17.351976,0.166834,133128,133128,5724504,4126968,140583168,4260096,0,0,0,0,0,9,5,1,1,3,7189429,72421632,0,102242304,4260096,110762496,25560576,0,0,12.791693,0,2.122266
"23977",8192,0,0.013176,456,456,16,16,20,2,7,11,0,4,52522716,159694848,53231616,1663488,123098112,56559110,33269760,33269760,3326976,4990464,1663488,52505669,3061989554,207936,99.970258,2.344473,0.909795,52.882237,0.01721426953125,0.0173199697265625,0.0172206884765625,0.01721426953125,0.0516428095703125,130.769231,100,100,2.340817,74,42.704167,1.2,1,8,39923712,3326976,39923712,6653952,5,6694809,19972782,6653958,423.057893,35.254824,52.911181,17.627428,0.013563,1663488,1663488,71529984,51568128,1756643328,53231616,0,0,0,0,0,9,5,1,1,3,89828866,904937472,0,1277558784,53231616,1384022016,319389696,0,0,13.06461,0,2.1572
"4414",3584,0,0.003098,209,209,16,16,20,2,7,11,0,5,11217336,33547008,11182336,349448,25859152,11881752,6988960,6988960,698896,1048344,349448,11202189,652366500,43681,99.862674,2.317074,0.912043,52.230853,0.01700223046875,0.0171653330078125,0.0170268623046875,0.01700223046875,0.0510066923828125,130.769231,100,100,2.308448,74,42.113894,1.2,1,8,8386752,698896,8386752,1397792,5,1411201,4193448,1397798,417.846822,34.820568,52.23175,17.410359,0.063772,349448,349448,15026264,10832888,369017088,11182336,0,0,0,0,0,9,5,1,1,3,18870711,190099712,0,268376064,11182336,290740736,67094016,0,0,12.850404,0,2.125991
"23470",7936,0,0.000816,113,113,16,16,20,2,7,11,0,4,3299836,9806592,3268864,102152,7559248,3473682,2043040,2043040,204304,306456,102152,3283724,191973106,12769,99.517369,2.299165,0.911949,51.769077,0.0168519130859375,0.0171514970703125,0.016940212890625,0.0168519130859375,0.0505557392578125,130.769231,100,100,2.295825,74,41.884352,1.2,1,8,2451648,204304,2451648,408608,5,415872,1225848,408614,414.152614,34.512718,51.77009,17.256612,0.216228,102152,102152,4392536,3166712,107872512,3268864,0,0,0,0,0,9,5,1,1,3,5516724,55570688,0,78452736,3268864,84990464,19613184,0,0,12.769635,0,2.115155
"17605",6912,0,0.002087,180,180,16,16,20,2,7,11,0,4,8484088,24883200,8294400,259200,19180800,8813317,5184000,5184000,518400,777600,259200,8466852,497684654,32400,99.804117,2.273904,0.913402,51.195224,0.0166651123046875,0.0169365947265625,0.016694478515625,0.0166651123046875,0.0499953359375,130.769231,100,100,2.271842,74,41.446176,1.2,1,8,6220800,518400,6220800,1036800,5,1053690,3110424,1036806,409.561789,34.130149,51.195619,17.065173,0.084271,259200,259200,11145600,8035200,273715200,8294400,0,0,0,0,0,8,5,1,1,3,13997317,141004800,0,199065600,8294400,215654400,49766400,0,0,12.602415,0,2.09252
"11569",5632,0,0.002345,192,192,16,16,20,2,7,11,1,0,9411512,28311552,9437184,294912,21823488,10027522,5898240,5898240,589824,884736,294912,9395141,547547418,36864,99.821431,2.316878,0.911346,52.34389,0.0170390263671875,0.0172194345703125,0.0170581943359375,0.0170390263671875,0.051117080078125,130.769231,100,100,2.322903,74,42.377656,1.2,1,8,7077888,589824,7077888,1179648,5,1192138,3550042,1179654,418.751117,34.895926,52.508038,17.448052,0.075728,294912,294912,12681216,9142272,311427072,9437184,0,0,0,0,0,9,5,1,1,3,15925762,160432128,0,226492416,9437184,245366784,56623104,0,0,12.925787,0,2.140581
"15304",6400,0,0.000625,99,99,16,16,20,2,7,11,0,4,2526780,7527168,2509056,78408,5802192,2666389,1568160,1568160,156816,235224,78408,2500044,146687860,9801,99.382104,2.31781,0.912366,52.101721,0.0169601953125,0.017304556640625,0.0170825712890625,0.0169601953125,0.0508805869140625,130.769231,100,100,2.315282,74,42.239654,1.2,1,8,1881792,156816,1881792,313632,5,320000,940968,313638,416.813771,34.734481,52.105708,17.367573,0.283518,78408,78408,3371544,2430648,82798848,2509056,0,0,0,0,0,9,5,1,1,3,4234550,42653952,0,60217344,2509056,65235456,15054336,0,0,12.800204,0,2.134005
