"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"25336",8192,0,2.496e-06,3,3,16,16,21,2048,11,77840,6912,2304,72,5400,4018,1211,1584,144,216,72,16736,130028,9,21.577595,0.265435,0.121396,5.107956,1.702652,1.472085,1.714476,1.702652,5.107956,62.962963,100,100,0.383425,75,7.783103,1.136364,1,2,2,1800,144,432,144,249,1014,302,85.132601,6.810608,5.994754,1.78542,201,144,2671,2016,76032,2304,0,0,0,0,0,1,1,1,5238,39168,0,48384,2304,64512,18432,0,0,0.254368,0,0.466599
"14200",6144,0,0.000155298,67,67,16,16,21,2048,11,1913688,3447552,1149184,35912,2693400,1905751,597444,790064,71824,107736,35912,1853931,110982798,4489,97.086254,1.447681,0.932068,79.525515,26.508505,27.308661,26.517547,26.508505,79.525515,62.962443,100,100,1.669122,75,33.685899,1.136364,1.000111,2,2,897800,71832,215472,71824,147984,431064,143686,1325.425242,106.04583,79.547659,26.515517,94706,71824,1306869,1005536,37923072,1149184,0,0,0,0,0,6,3,1,2503439,19536128,0,24132864,1149184,32177152,9193472,0,0,5.160611,0,11.961927
"18235",7168,0,0.005950201,418,418,16,16,21,2048,11,71386532,134188032,44729344,1397792,104834400,74079696,23249200,30751424,2795584,4193376,1397792,71344595,4299655474,174724,99.923009,1.469636,0.941657,83.279016,27.759672,27.892896,27.760576,27.759672,83.279016,62.962963,100,100,1.690389,75,34.111437,1.136364,1,2,2,34944800,2795584,8386752,2795584,5618001,16773689,5591169,1387.983604,111.038688,83.279935,27.759677,3676341,2795584,50881630,39138176,1476068352,44729344,0,0,0,0,0,6,3,1,97326785,760398848,0,939316224,44729344,1252421632,357834752,0,0,5.384668,0,11.618726
"9721",5120,0,0.000492519,120,120,16,16,21,2048,11,5949300,11059200,3686400,115200,8640000,6107400,1916127,2534400,230400,345600,115200,5899893,354505074,14400,99.110719,1.463161,0.939186,81.240755,27.080252,27.532118,27.080369,27.080252,81.240755,62.962963,100,100,1.685709,75,34.01841,1.136364,1,2,2,2880000,230400,691200,230400,468489,1382498,460802,1354.012584,108.321007,81.246514,27.080369,304193,230400,4194158,3225600,121651200,3686400,0,0,0,0,0,6,3,1,8023438,62668800,0,77414400,3686400,103219200,29491200,0,0,5.324996,0,11.685797
"8185",4608,0,4.576e-06,8,8,16,16,21,2048,11,103880,49152,16384,512,38400,28976,8566,11264,1024,1536,512,46639,1465982,64,44.896997,0.784106,0.461823,26.120609,8.70687,7.563243,8.70687,8.70687,26.120609,62.94475,100,100,0.988615,75,20.123716,1.136364,1.003906,2,2,12800,1028,3072,1024,1779,6292,2054,435.343483,34.963523,26.749816,8.732378,1396,1024,18984,14336,540672,16384,0,0,0,0,0,2,1,1,37443,278528,0,344064,16384,458752,131072,0,0,1.35541,0,3.683355
"15172",6400,0,0.00069825,143,143,16,16,21,2048,11,8431822,15704832,5234944,163592,12269400,8672054,2720441,3599024,327184,490776,163592,8370618,503223480,20449,99.34663,1.465771,0.939342,81.428478,27.142826,27.524395,27.142826,27.142826,81.428478,62.962877,100,100,1.684778,75,34.00042,1.136364,1.000018,2,2,4089800,327190,981552,327184,663567,1963189,654446,1357.141293,108.573294,81.432003,27.146061,430977,327184,5956764,4580576,172753152,5234944,0,0,0,0,0,6,3,1,11394016,88994048,0,109933824,5234944,146578432,41879552,0,0,5.335478,0,11.73642
"4786",3584,0,0.00025226,85,85,16,16,21,2048,11,3022656,5548800,1849600,57800,4335000,3065691,961461,1271600,115600,173400,57800,2974024,178296398,7225,98.24287,1.459004,0.936738,80.492242,26.830747,27.462988,26.830864,26.830747,80.492242,62.962963,100,100,1.679893,75,33.901047,1.136364,1,2,2,1445000,115600,346800,115600,236648,693972,231607,1341.537374,107.32299,80.535413,26.87798,152484,115600,2104597,1618400,61036800,1849600,0,0,0,0,0,6,3,1,4026826,31443200,0,38841600,1849600,51788800,14796800,0,0,5.25862,0,11.743823
"19909",7424,0,0.003580022,324,324,16,16,21,2048,11,43019718,80621568,26873856,839808,62985600,44503466,13959328,18475776,1679616,2519424,839808,42942322,2584143324,104976,99.875048,1.466697,0.940267,81.812853,27.270951,27.43955,27.272096,27.270951,81.812853,62.962963,100,100,1.685633,75,34.018182,1.136364,1,2,2,20995200,1679616,5038848,1679616,3380000,10077838,3359314,1363.547543,109.083803,81.814005,27.271617,2204062,1679616,30570633,23514624,886837248,26873856,0,0,0,0,0,6,3,1,58464959,456855552,0,564350976,26873856,752467968,214990848,0,0,5.368403,0,11.646003
"5875",4096,0,0.001644792,218,218,16,16,21,2048,11,19461736,36498432,12166144,380192,28514400,20149889,6324171,8364224,760384,1140576,380192,19412701,1168456780,47524,99.721798,1.47014,0.941298,83.133604,27.711201,27.965578,27.71122,27.711201,83.133604,62.962963,100,100,1.689863,75,34.100494,1.136364,1,2,2,9504800,760384,2281152,760384,1534728,4562520,1520906,1385.560074,110.844806,83.13754,27.713716,1000679,760384,13838595,10645376,401482752,12166144,0,0,0,0,0,6,3,1,26472340,206824448,0,255489024,12166144,340652032,97329152,0,0,5.372224,0,11.649159
"20866",7424,0,3.04e-06,5,5,16,16,21,2048,11,85470,19200,6400,200,15000,11270,3329,4400,400,600,200,44642,603176,25,36.907687,0.465593,0.211116,12.663876,4.221292,4.094653,4.226569,4.221292,12.663876,62.962963,100,100,0.568141,75,11.562054,1.136364,1,2,2,5000,400,1200,400,776,2553,815,211.064606,16.885168,13.471198,4.300441,522,400,7467,5600,211200,6400,0,0,0,0,0,1,1,1,14589,108800,0,134400,6400,179200,51200,0,0,0.643501,0,0.995816
