"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"10228",5376,0,0.003317246,287,287,16,16,21,2048,11,30791199,63259392,21086464,658952,49421400,34963603,10997864,14496944,1317904,1976856,658952,30729762,1839029880,82369,99.800472,1.6084,0.935076,81.019459,27.006486,27.199183,27.006486,27.006486,81.019459,62.962931,100,100,1.853556,75,37.391656,1.136364,1.000007,2,2,16473800,1317913,3953712,1317904,2654615,7907577,2635809,1350.324318,108.026683,81.021027,27.006497,1772457,1317904,24074067,18450656,695853312,21086464,0,0,0,0,0,7,4,1,45962667,358469888,0,442815744,21086464,590420992,168691712,0,0,5.885182,0,13.055105
"6592",4352,0,0.002928924,251,251,16,16,21,2048,11,23550295,48384768,16128256,504008,37800600,26740192,8411003,11088176,1008016,1512024,504008,23563646,1405799350,63001,99.734967,1.609307,0.935155,81.045503,27.015168,27.311794,27.015181,27.015168,81.045503,62.962894,100,100,1.854667,75,37.414186,1.136364,1.000015,2,2,12600200,1008031,3024048,1008016,2038168,6048257,2016038,1350.758391,108.062279,81.047661,27.015248,1355742,1008016,18407365,14112224,532232448,16128256,0,0,0,0,0,7,4,1,35155009,274180352,0,338693376,16128256,451591168,129026048,0,0,5.88537,0,12.983126
"9259",5120,0,0.003028764,274,274,16,16,21,2048,11,28133412,57658368,19219456,600608,45045600,31887083,10023954,13213376,1201216,1801824,600608,28133792,1682437314,75076,99.779806,1.604381,0.934395,80.843627,26.947876,27.171933,26.94801,26.947876,80.843627,62.962944,100,100,1.850084,75,37.32501,1.136364,1.000004,2,2,15015200,1201221,3603648,1201216,2422407,7209072,2402437,1347.393776,107.791951,80.863548,26.947932,1615033,1201216,21966618,16817024,634242048,19219456,0,0,0,0,0,7,4,1,41910707,326730752,0,403608576,19219456,538144768,153755648,0,0,5.870856,0,13.142008
"24358",8192,0,0.003823456,329,329,16,16,21,2048,11,40465020,83129088,27709696,865928,64944600,45959586,14452228,19050416,1731856,2597784,865928,40411235,2422552402,108241,99.824819,1.605975,0.93668,81.083278,27.027759,27.630496,27.027759,27.027759,81.083278,62.962963,100,100,1.853312,75,37.388322,1.136364,1,2,2,21648200,1731856,5195568,1731856,3540955,10391590,3463713,1351.387966,108.111037,81.086821,27.027767,2330286,1731856,31639503,24245984,914419968,27709696,0,0,0,0,0,7,4,1,60410754,471064832,0,581903616,27709696,775871488,221677568,0,0,5.884841,0,13.100215
"1516",2048,0,0.000236899,71,71,16,16,21,2048,11,1941462,3871488,1290496,40328,3024600,2144520,673874,887216,80656,120984,40328,1894980,112959934,5041,97.557923,1.594577,0.930512,60.388299,20.129433,20.697458,20.129558,20.129433,60.388299,62.962963,100,100,1.84381,75,37.200628,1.136364,1,2,2,1008200,80656,241968,80656,165864,484466,161318,1006.471651,80.517732,60.454435,20.130182,109298,80656,1475170,1129184,42586368,1290496,0,0,0,0,0,7,3,1,2818134,21938432,0,27100416,1290496,36133888,10323968,0,0,5.712293,0,13.16323
"21919",7680,0,0.000650534,134,134,16,16,21,2048,11,6933831,13790208,4596736,143648,10773600,7670103,2397778,3160256,287296,430944,143648,6888584,411448526,17956,99.269538,1.564771,0.933266,78.607277,26.202426,26.595695,26.202471,26.202426,78.607277,62.962833,100,100,1.810713,75,36.558884,1.136364,1.000028,2,2,3591200,287304,861888,287296,583216,1724311,574597,1310.121281,104.812621,78.631674,26.202654,386941,287296,5298363,4022144,151692288,4596736,0,0,0,0,0,7,3,1,10065658,78144512,0,96531456,4596736,128708608,36773888,0,0,5.697168,0,12.55724
"3244",3072,0,0.001306798,167,167,16,16,21,2048,11,10580918,21418752,7139584,223112,16733400,11877833,3724214,4908464,446224,669336,223112,10534037,629316936,27889,99.410212,1.590783,0.934795,79.99666,26.665553,26.986784,26.665553,26.665553,79.99666,62.962963,100,100,1.837357,75,37.082349,1.136364,1,2,2,5577800,446224,1338672,446224,903199,2677754,892469,1333.277674,106.662214,80.008911,26.666181,600976,446224,8182051,6247136,235606272,7139584,0,0,0,0,0,7,3,1,15595961,121372928,0,149931264,7139584,199908352,57116672,0,0,5.798722,0,13.121971
"21172",7680,0,0.005341582,383,383,16,16,21,2048,11,56496201,112657152,37552384,1173512,88013400,62693765,19589370,25817264,2347024,3520536,1173512,56431300,3370225158,146689,99.889076,1.561297,0.934148,78.742411,26.24747,26.892529,26.24747,26.24747,78.742411,62.962935,100,100,1.805153,75,36.450597,1.136364,1.000006,2,2,29337800,2347038,7041072,2347024,4809409,14084409,4694057,1312.373523,104.990508,78.755076,26.247521,3159712,2347024,43336095,32858336,1239228672,37552384,0,0,0,0,0,7,3,1,82281438,638390528,0,788600064,37552384,1051466752,300419072,0,0,5.712168,0,12.362113
"8665",4864,0,0.000817192,152,152,16,16,21,2048,11,8682372,17743872,5914624,184832,13862400,9809010,3084825,4066304,369664,554496,184832,8627903,515737152,23104,99.426401,1.605906,0.933992,80.77271,26.924237,27.278794,26.924273,26.924237,80.77271,62.962925,100,100,1.850906,75,37.338658,1.136364,1.000008,2,2,4620800,369667,1108992,369664,749064,2218134,739334,1346.211834,107.697821,80.778173,26.924455,497413,369664,6753838,5175296,195182592,5914624,0,0,0,0,0,7,4,1,12893143,100548608,0,124207104,5914624,165609472,47316992,0,0,5.854253,0,13.012856
"11767",5632,0,0.000562661,126,126,16,16,21,2048,11,6003713,12192768,4064256,127008,9525600,6746886,2120323,2794176,254016,381024,127008,5944107,354976590,15876,99.185171,1.603046,0.933412,80.433925,26.811308,27.238521,26.811519,26.811308,80.433925,62.962963,100,100,1.845158,75,37.227192,1.136364,1,2,2,3175200,254016,762048,254016,516127,1524288,508045,1340.565412,107.245233,80.444058,26.811994,341960,254016,4644071,3556224,134120448,4064256,0,0,0,0,0,7,4,1,8864874,69092352,0,85349376,4064256,113799168,32514048,0,0,5.8176,0,13.106264
